"","PPG","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Discount","Display","Display_Cost","Display_Flag","Event_Multiplier","Event_Multiplier_Discount","Event_Multiplier_Display","Event_Multiplier_Tesco","Event_Multiplier_Discount_Tesco","Event_Multiplier_Display_Tesco","ROI_GM","ROI_Rev","ROI_NIS","Promo_Price","RSP_Unit","R_ROI_GM","R_ROI_Rev","R_ROI_NIS","Flag_Event_Exist_in_History","Flag_Historical_Display_Event"
"150","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.445031712473573,"STAIRCASE",433.806818181818,1,23.1454447995813,0.236182146636294,22.909262652945,23.1454447995813,0.236182146636294,22.909262652945,-0.137434358186695,-0.115431619762054,0.167024535029616,7.5,13.5142857142857,1.55262346029481,1.58337862178456,1.63829485416959,1,1
"151","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.408033826638478,"STAIRCASE",433.806818181818,1,19.165748441273,0.19004879699747,18.9756996442756,19.165748441273,0.19004879699747,18.9756996442756,-0.0452344774662966,-0.0225341511986477,0.288304581512111,8,13.5142857142857,1.76886530667225,1.80222584769001,1.86230650705016,1,1
"152","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.371035940803383,"STAIRCASE",433.806818181818,1,15.9797030856732,0.153115591264779,15.8265874944084,15.9797030856732,0.153115591264779,15.8265874944084,0.052969588774425,0.0763983418507764,0.417262348328807,8.5,13.5142857142857,2.02486516107849,2.06131010407957,2.12759456138585,1,1
"153","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.334038054968288,"STAIRCASE",433.806818181818,1,13.3953311193099,0.123157090719352,13.2721740285906,13.3953311193099,0.123157090719352,13.2721740285906,0.157574806969638,0.181763353930071,0.554382643361265,9,13.5142857142857,2.33264266080899,2.37279584627292,2.44665447729287,1,1
"154","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.297040169133192,"STAIRCASE",433.806818181818,1,11.2744183670423,0.0985710920037628,11.1758472750386,11.2744183670423,0.0985710920037628,11.1758472750386,0.268980860362925,0.293960514244009,0.700144750936266,9.5,13.5142857142857,2.70958786620022,2.75428265791548,2.83756956539354,1,1
"155","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.260042283298097,"STAIRCASE",433.806818181818,1,9.51560402111025,0.0781826025650465,9.4374214185452,9.51560402111025,0.0781826025650465,9.4374214185452,0.38757298776404,0.413374107190513,0.854997014416825,10,13.5142857142857,3.18183009246742,3.23221467202528,3.32751810501258,1,1
"156","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.223044397463002,"STAIRCASE",433.806818181818,1,8.04331861450524,0.0611156076700087,7.98220300683523,8.04331861450524,0.0611156076700087,7.98220300683523,0.51369374901389,0.540344366462181,1.01931580605232,10.5,13.5142857142857,3.79050192457192,3.84822005754329,3.95929545540423,1,1
"157","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.186046511627907,"STAIRCASE",433.806818181818,1,6.80038062166054,0.0467072488806316,6.75367337277991,6.80038062166054,0.0467072488806316,6.75367337277991,0.64759727955524,0.675121025301187,1.19333994652256,11,13.5142857142857,4.60428305539363,4.67180599133929,4.80437650361274,1,1
"158","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.149048625792812,"STAIRCASE",433.806818181818,1,5.74293920402126,0.0344491994591765,5.70849000456208,5.74293920402126,0.0344491994591765,5.70849000456208,0.7893755790698,0.817788541208023,1.3770661037523,11.5,13.5142857142857,5.74703383483223,5.82832514880577,5.99169511232539,1,1
"159","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.112050739957717,"STAIRCASE",433.806818181818,1,4.83695523179722,0.0239468717450215,4.81300836005219,4.83695523179722,0.0239468717450215,4.81300836005219,0.938839560763529,0.96814551672813,1.57008132849856,12,13.5142857142857,7.46698339963273,7.56899744355154,7.77970848889698,1,1
"160","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0750528541226215,"STAIRCASE",433.806818181818,1,4.05571133797166,0.0148905532568512,4.04082078471481,4.05571133797166,0.0148905532568512,4.04082078471481,1.09532575023623,1.12550886628168,1.77129264201707,12.5,13.5142857142857,10.344680866015,10.4813667100147,10.7730098831021,1,1
"161","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0380549682875264,"STAIRCASE",433.806818181818,1,3.37802300798619,0.00703466932537947,3.37098833866081,3.37802300798619,0.00703466932537947,3.37098833866081,1.25737843793835,1.28839195850902,1.97848470831394,13,13.5142857142857,16.1270771142716,16.3334318824895,16.7911973084804,1,1
"162","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0010570824524313,"STAIRCASE",433.806818181818,1,2.78693526518935,0.000182674838729159,2.78675259035062,2.78693526518935,0.000182674838729159,2.78675259035062,1.42221842748005,1.45396687524016,2.18758374343819,13.5,13.5142857142857,33.5998870158754,34.0167620972386,34.9863339063304,1,1
"163","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.963002114164905,"G-area",630,1,26403.3865668462,312.443235515796,26090.9433313304,26403.3865668462,312.443235515796,26090.9433313304,-0.976879516808371,-0.962032436142206,-0.949325989535692,0.5,13.5142857142857,0.216864067502816,0.23152539593188,0.256621298179062,1,1
"164","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.92600422832981,"G-area",630,1,4498.58103635002,53.206442213957,4445.37459413606,4498.58103635002,53.206442213957,4445.37459413606,-0.937198184662242,-0.921969715509725,-0.895904021581576,1,13.5142857142857,0.264209370853965,0.279441136902597,0.305518269395928,1,1
"165","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.889006342494715,"G-area",630,1,1596.20384065696,18.8576799701494,1577.34616068681,1596.20384065696,18.8576799701494,1577.34616068681,-0.895236551526986,-0.879609863137725,-0.8394889088331,1.5,13.5142857142857,0.315380165699003,0.331228460618226,0.358372069081966,1,1
"166","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.852008456659619,"G-area",630,1,764.351273856078,9.01295472859739,755.33831912748,764.351273856078,9.01295472859739,755.33831912748,-0.850804224413015,-0.834762026366415,-0.7798450127087,2,13.5142857142857,0.370857376884184,0.387374086324993,0.415681773518298,1,1
"167","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.815010570824524,"G-area",630,1,431.124656117431,5.06931780814544,426.055338309285,431.124656117431,5.06931780814544,426.055338309285,-0.803710939722924,-0.787235318950907,-0.716734390062617,2.5,13.5142857142857,0.431206320807093,0.448450141608019,0.478033857996807,1,1
"168","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.778012684989429,"G-area",630,1,269.567456165857,3.15733687811792,266.410119287739,269.567456165857,3.15733687811792,266.410119287739,-0.753761498780904,-0.736833792484758,-0.649911251525082,3,13.5142857142857,0.497095891027115,0.515133579158702,0.546122183381152,1,1
"169","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.741014799154334,"G-area",630,1,180.885807650146,2.10781620769117,178.777991442454,180.885807650146,2.10781620769117,178.777991442454,-0.700752361659027,-0.683353047691183,-0.579118133619252,3.5,13.5142857142857,0.569323296113211,0.588231212675258,0.620773722159655,1,1
"170","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.704016913319239,"G-area",630,1,127.757084527079,1.47905372927198,126.278030797807,127.757084527079,1.47905372927198,126.278030797807,-0.644468926430244,-0.626577524486615,-0.504082793772057,4,13.5142857142857,0.648846269461385,0.668712314758637,0.702982038751293,1,1
"171","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.667019027484144,"G-area",630,1,93.7887128228455,1.07704825417061,92.7116645686749,93.7887128228455,1.07704825417061,92.7116645686749,-0.584683154820332,-0.566278136224025,-0.424515487923117,4.5,13.5142857142857,0.736825502325831,0.757751561196013,0.793951391649016,1,1
"172","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.630021141649049,"G-area",630,1,70.9501545644978,0.806760777831748,70.1433937866661,70.9501545644978,0.806760777831748,70.1433937866661,-0.521151410694226,-0.502210117004269,-0.340106507317413,5,13.5142857142857,0.834681283847827,0.856786353414348,0.895155603818457,1,1
"173","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.593023255813953,"G-area",630,1,54.9666108194916,0.617600339028198,54.3490104804634,54.9666108194916,0.617600339028198,54.3490104804634,-0.453612473190543,-0.434111045810069,-0.250523957906622,5.5,13.5142857142857,0.944170214082764,0.967594455780661,1.0084178050221,1,1
"174","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.556025369978858,"G-area",630,1,43.4086316066957,0.480815127034278,42.9278164796615,43.4086316066957,0.480815127034278,42.9278164796615,-0.381785750542358,-0.361699075537063,-0.155411844373444,6,13.5142857142857,1.06749079770206,1.09240086154459,1.13602021054315,1,1
"175","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.519027484143763,"G-area",630,1,34.8204222442511,0.379176249107451,34.4412459951436,34.8204222442511,0.379176249107451,34.4412459951436,-0.305369782700302,-0.284671457563585,-0.0543886027453314,6.5,13.5142857142857,1.20743143569979,1.23402756761602,1.28085800235754,1,1
"176","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.482029598308668,"G-area",630,1,28.2905950273088,0.301897705539535,27.9886973217693,28.2905950273088,0.301897705539535,27.9886973217693,-0.224041197599838,-0.202703530104312,0.0529536690245609,7,13.5142857142857,1.36758207541339,1.39610777464094,1.44665943849542,1,1
"177","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.445031712473573,"G-area",630,1,23.2271899245251,0.241973827182962,22.9852160973421,23.2271899245251,0.241973827182962,22.9852160973421,-0.137454393152495,-0.115448447203058,0.16704888360512,7.5,13.5142857142857,1.55264389276846,1.58339930043788,1.63830796790021,1,1
"178","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.408033826638478,"G-area",630,1,19.2334564531613,0.194709191257426,19.0387472619039,19.2334564531613,0.194709191257426,19.0387472619039,-0.0452423754053319,-0.0225380856610832,0.288354919487388,8,13.5142857142857,1.7688943475309,1.80225523844605,1.86232603959293,1,1
"179","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.371035940803383,"G-area",630,1,16.0361733359762,0.156870306021798,15.8793030299544,16.0361733359762,0.156870306021798,15.8793030299544,0.0529805764431814,0.0764141894284755,0.417348902530454,8.5,13.5142857142857,2.02490674376787,2.06135218777599,2.12762380933545,1,1
"180","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.334038054968288,"G-area",630,1,13.4426858195299,0.12617716034215,13.3165086591877,13.4426858195299,0.12617716034215,13.3165086591877,0.157613376864777,0.181807844503381,0.554518340690252,9,13.5142857142857,2.33270289640847,2.37285680761813,2.44669869916546,1,1
"181","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.297040169133192,"G-area",630,1,11.3142922221414,0.100988261481442,11.21330396066,11.3142922221414,0.100988261481442,11.21330396066,0.269058111699639,0.294044939740439,0.70034583259624,9.5,13.5142857142857,2.70967657622437,2.75437243675811,2.83763742222124,1,1
"182","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.260042283298097,"G-area",630,1,9.5492742180418,0.0800998036101412,9.46917441443166,9.5492742180418,0.0800998036101412,9.46917441443166,0.387702986824848,0.413512760418147,0.855283796035713,10,13.5142857142857,3.1819637304389,3.23234992012747,3.32762444189376,1,1
"183","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.223044397463002,"G-area",630,1,8.07179579296457,0.0626142902803638,8.00918150268421,8.07179579296457,0.0626142902803638,8.00918150268421,0.513894229773755,0.540555248236361,1.01971361740924,10.5,13.5142857142857,3.79070951946934,3.84843015363788,3.95946703023017,1,1
"184","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.186046511627907,"G-area",630,1,6.82447373169964,0.0478526083778796,6.77662112332176,6.82447373169964,0.0478526083778796,6.77662112332176,0.647890510312443,0.675426718755594,1.19388028847143,11,13.5142857142857,4.60461933533126,4.67214632292964,4.80466478588096,1,1
"185","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.149048625792812,"G-area",630,1,5.76330252580704,0.0352939659294518,5.72800855987759,5.76330252580704,0.0352939659294518,5.72800855987759,0.789789425561388,0.818217283783311,1.37778805916977,11.5,13.5142857142857,5.74761146549971,5.82890973902867,5.99220807653037,1,1
"186","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.112050739957717,"G-area",630,1,4.8541229832933,0.0245340991591781,4.82958888413412,4.8541229832933,0.0245340991591781,4.82958888413412,0.939408768625736,0.968732492461698,1.57103325114204,12,13.5142857142857,7.46806455408786,7.57009162424433,7.78070188478491,1,1
"187","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0750528541226215,"G-area",630,1,4.0701235001277,0.0152557007874968,4.0548677993402,4.0701235001277,0.0152557007874968,4.0548677993402,1.09609344196686,1.1262977127497,1.772534105311,12.5,13.5142857142857,10.3469986454274,10.4837124150814,10.7752108670532,1,1
"188","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0380549682875264,"G-area",630,1,3.39004484011503,0.00720717414026194,3.38283766597477,3.39004484011503,0.00720717414026194,3.38283766597477,1.25839774517712,1.28943640718894,1.9800885880403,13,13.5142857142857,16.1334300502844,16.3398613615475,16.7974256568067,1,1
"189","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0010570824524313,"G-area",630,1,2.79687222331666,0.000187154408099246,2.79668506890856,2.79687222331666,0.000187154408099246,2.79668506890856,1.42355399822707,1.45533226018257,2.18963805014519,13.5,13.5142857142857,33.6313893582675,34.0486439940941,35.0181880990697,1,1
